system:index,FVI_max,FVI_mean,FVI_min,.geo
0,4.2,2.769516102698179,1.0,"{""type"":""Polygon"",""coordinates"":[[[80.16964721614174,13.033582271289422],[80.17059251846389,13.029163271940604],[80.17295142837527,13.025212558045116],[80.17291123667869,13.018613044507],[80.17430252257036,13.014475009840062],[80.17452995934309,13.01379282300691],[80.17637599806245,13.011268964557953],[80.18811682427874,13.014541889797888],[80.19486790254592,13.013618916634718],[80.19787779181654,13.01168806984566],[80.1876976098278,13.007001535905909],[80.18720270595863,13.001360790177337],[80.20130238318401,12.991140553189258],[80.19837271889281,12.988420521067718],[80.19715097419558,12.986168671974415],[80.19386455414183,12.979199096310385],[80.19097064600214,12.969460359440856],[80.19222806468072,12.96427003230459],[80.20037044487371,12.960172056593844],[80.20350067191013,12.954210294442092],[80.2097790808256,12.951757765383892],[80.21409550046165,12.953407599125997],[80.21888906232974,12.957420866734378],[80.22395901785917,12.959021634920514],[80.23345252091919,12.969090330877615],[80.2346876144185,12.969197352733916],[80.23987361985766,12.960778572858572],[80.24347655384393,12.958540098396023],[80.24874718377471,12.958459779791319],[80.2545707853013,12.956653849954353],[80.25633214735545,12.95621237095416],[80.25994850325546,12.955048570794423],[80.26236082424371,12.954459947357732],[80.26238311060854,12.954455485746143],[80.26300738162955,12.954299480887935],[80.26308317168024,12.954629444245997],[80.26443878990125,12.962232223466263],[80.26573637615627,12.968867317230728],[80.2687908778238,12.981357283598669],[80.27094463886822,12.990360217315109],[80.2723358533028,12.996197162673301],[80.2742888902927,13.00319795770067],[80.27643825904494,13.009828654651963],[80.27697329641289,13.011786163787454],[80.27745934316359,13.01316408293958],[80.27791417493447,13.014840689766318],[80.27802567128002,13.015237519553796],[80.27856962846069,13.01947368282883],[80.27867219410379,13.020022163967838],[80.27901560950619,13.022559343746122],[80.27952834872968,13.026403147771287],[80.28119164691394,13.03823761494841],[80.28451363802324,13.052435368681932],[80.28791594346552,13.063654411553186],[80.28860711967802,13.065313239442318],[80.28870516623958,13.06554954516557],[80.28891477971258,13.066245196626465],[80.28901291095293,13.066316522939072],[80.28950339537522,13.066512770487504],[80.289739707849,13.066570702171594],[80.28987346772927,13.06657513440653],[80.28990467550304,13.066686619426617],[80.28986453907252,13.066757950847343],[80.28980663033303,13.066758028620828],[80.28971292183353,13.066691128167705],[80.28889692219559,13.066436889721329],[80.28853577436354,13.066352173499823],[80.28856698263127,13.066517204255263],[80.28878544018275,13.067672078729284],[80.28901291095293,13.067716726905134],[80.28920908805634,13.067805831928847],[80.28964157745251,13.068131417925958],[80.29007414967006,13.06832313993595],[80.29050671967343,13.067979738003412],[80.29062262118734,13.067899525852779],[80.29067610759907,13.067953002272315],[80.2905602061585,13.06808676155628],[80.29014991548226,13.068412314137525],[80.29128698974748,13.072100004557694],[80.29160807525304,13.072768866789866],[80.29187116718103,13.07346892886105],[80.29315090130032,13.07601064854217],[80.2948096799733,13.07900270216346],[80.29649078848196,13.082043761084122],[80.2980425381704,13.084616725312328],[80.29943823825796,13.086685689674463],[80.30239910367669,13.089780350545805],[80.3029921315186,13.089650985867207],[80.30302784058897,13.089646593515075],[80.30321514291782,13.089731295790628],[80.30312595543313,13.089869480943053],[80.30307689802531,13.089945273974928],[80.3031883611759,13.091818121394484],[80.30344699592848,13.093441268081747],[80.30384387375115,13.094738809372316],[80.30441903720627,13.09604534956652],[80.30688050546034,13.101623729849145],[80.30741109923619,13.102149903026998],[80.30818704730434,13.103362717004918],[80.31005092582578,13.107202014388115],[80.31011783221183,13.10725106086427],[80.31011332644673,13.107349154988169],[80.31006877886917,13.1074473043265],[80.30997959862896,13.107482985752483],[80.30983243827423,13.10744726073205],[80.30980123786563,13.107313471030679],[80.30754041024034,13.102684945838632],[80.30725951350036,13.10235948751882],[80.30676012031611,13.101815446587958],[80.306158107,13.101280320554178],[80.30550711841246,13.100963777664425],[80.30497642764374,13.100807679774128],[80.30490509615649,13.10080325032424],[80.30476243300116,13.100798739038964],[80.30465989902305,13.100994951987564],[80.3046464658724,13.101208960240896],[80.30459740934842,13.101423016426576],[80.30451272938897,13.101623729533724],[80.30447702094685,13.101717336507694],[80.30443247039312,13.101766350304663],[80.30436555949821,13.101775304293042],[80.30430315462591,13.101721821242005],[80.30430757568107,13.101654946390038],[80.30438341374474,13.101583548307989],[80.30444581855768,13.101405211845478],[80.30450380227984,13.10120453559415],[80.30451272938897,13.100905751591316],[80.30369670269401,13.098743153202962],[80.30353167695729,13.098074270951294],[80.30342914148385,13.097944933116782],[80.3030456951185,13.098230279138217],[80.30273349537212,13.098399797242983],[80.30268001659603,13.098301698805656],[80.3031081009206,13.09803855757228],[80.30322849127492,13.09790484579574],[80.30323299740772,13.097900320383905],[80.30300998605567,13.097378637938208],[80.30029885888084,13.091028908155097],[80.30007592480149,13.090903994475964],[80.29851077835282,13.091358815879255],[80.29844836915217,13.091358809526962],[80.29839930902608,13.09134104810161],[80.2983502488715,13.091305375914065],[80.29782852594957,13.090596310119041],[80.29824770710454,13.090275296133335],[80.29462244402787,13.085544172760063],[80.29353439260046,13.086355758965343],[80.29713291871536,13.091100262263119],[80.29755652473197,13.090788110537604],[80.29802476760938,13.091421256958197],[80.29803361037705,13.09144802191365],[80.29802476760938,13.09148368379856],[80.29800240560616,13.091514923210191],[80.29575954312864,13.092157002851906],[80.29568369731798,13.091947471956262],[80.29550981288739,13.092000990531806],[80.29547410063728,13.091920696759836],[80.29564356363277,13.091862751080006],[80.29503262795559,13.089807114085243],[80.29430136997826,13.089008860693003],[80.29424337924914,13.089049014072348],[80.2933203689565,13.08759094534433],[80.2926113745616,13.08778268028465],[80.29277633660942,13.08835341840257],[80.29367707472856,13.088910797114998],[80.29375734394858,13.08886618098805],[80.29394908843982,13.089187279020933],[80.29382868485447,13.089249682384239],[80.29378412868193,13.089178359967075],[80.29371720934812,13.089227392287277],[80.29372613759774,13.089423611831323],[80.29381091340679,13.089682249656223],[80.29349425789407,13.08977141680447],[80.29357903393581,13.09018168498767],[80.29392238878951,13.090079092483283],[80.29393123198672,13.090105857016738],[80.29369943787698,13.090172751913151],[80.29370828109752,13.09019499539328],[80.29349876454638,13.090252992969797],[80.29365479660525,13.09075689513576],[80.29395359506785,13.090690007193357],[80.29431029816615,13.091831485193707],[80.29418096689503,13.091871642375018],[80.29424337924914,13.092099098292989],[80.2941364109083,13.092139229881026],[80.29418547351072,13.09230419055284],[80.29514418675558,13.09200988777704],[80.29517539258255,13.092085664298294],[80.29426123563626,13.092362172867308],[80.29651306585727,13.099777593012057],[80.29655770561843,13.099764235487633],[80.29825663487526,13.099251437369732],[80.29841716453456,13.09971077274908],[80.29876492106547,13.099599295147017],[80.29862666888508,13.099131062246714],[80.29872478884454,13.0990998106427],[80.29888531761381,13.099568014608996],[80.29900571399048,13.099527951897233],[80.29872478884454,13.098613841897535],[80.29897450957884,13.098529097378695],[80.29885861952398,13.098150054279015],[80.29881398097913,13.098002901907678],[80.2988987516813,13.097976189657993],[80.29895223285283,13.09813671823631],[80.29929998718005,13.09921133671573],[80.29938025105605,13.099189062600948],[80.29945609354674,13.099411998444497],[80.30044152958075,13.099104331590766],[80.30007141850014,13.097927137201829],[80.29985299013345,13.097231467611916],[80.29995995123375,13.097195766776789],[80.30017846434816,13.09790482980452],[80.30054415370746,13.099090900218187],[80.30166331825153,13.098756535835385],[80.30169902788408,13.098863529027597],[80.29844836915217,13.099933676889718],[80.29852863383772,13.100187909686047],[80.29812730964707,13.100620391719582],[80.29778397188703,13.101075235503288],[80.29753424763189,13.101266930150716],[80.2975654525758,13.10183330012528],[80.29769920006571,13.102158770584328],[80.2978730799886,13.102136465863882],[80.30105693237549,13.112633191809772],[80.30073137652361,13.112740208306885],[80.30094988764134,13.113422499748529],[80.30163662104019,13.113854982184622],[80.30220287218447,13.11335111384241],[80.30219845101907,13.113261984745344],[80.30247494345528,13.113012234971373],[80.30255962545935,13.113097002743439],[80.30452165649713,13.11104573690422],[80.30456178596216,13.110894200547545],[80.30453951071063,13.110747004875229],[80.30443247039312,13.110532954875538],[80.30391520613539,13.107482986374473],[80.30379481676063,13.106756083695522],[80.30346927146839,13.105663616236257],[80.30338008425224,13.10561459840816],[80.3033578086888,13.105512018484744],[80.30341128703543,13.105418384200101],[80.30353618307392,13.105413966670348],[80.30359416742105,13.10546302431189],[80.30397319022212,13.10671603168843],[80.3041114336465,13.107483000178707],[80.3046464658724,13.11047059394111],[80.30479363527327,13.110858514629632],[80.30479363527327,13.110978868435646],[80.30472672466472,13.111094783692499],[80.30182384143345,13.114131462058793],[80.30171237648094,13.114336571555862],[80.30159198396414,13.11495198304206],[80.30162769362687,13.115246223743421],[80.30187740577475,13.115825961862976],[80.30201565263188,13.116780222889439],[80.30152515584045,13.118051036434109],[80.30013833279912,13.121359712332302],[80.30007592480149,13.12144884358792],[80.3001339115256,13.121850216173726],[80.30021417460881,13.122126676359503],[80.30073137652361,13.123321688144395],[80.30125758774658,13.12398166870154],[80.3019755219562,13.125172199344918],[80.3035451102854,13.127580098440914],[80.30383044047062,13.128133070378759],[80.30477136008291,13.129582300601026],[80.30488282099557,13.129921190517614],[80.3049050961565,13.130166430968009],[80.30473123071754,13.130246660334562],[80.30463753877744,13.130139619314726],[80.30457071306515,13.129698220621457],[80.30426744609512,13.129359300982426],[80.30402224710896,13.12952876492118],[80.30396426305593,13.129448470648795],[80.30420946221057,13.129279006862932],[80.30420946221057,13.129087316563515],[80.30115504951061,13.124258096336368],[80.30062883764849,13.123468790892495],[80.3000536483661,13.123116570175318],[80.29982178603493,13.122822289224107],[80.29946051485574,13.122875773974407],[80.29891210072093,13.123027415876576],[80.29814065880863,13.123201325045777],[80.29781067031664,13.123344001509903],[80.29740492129736,13.123678448493129],[80.29699466386305,13.124119870025467],[80.29682520357848,13.124360627804972],[80.2967806489866,13.124427561542955],[80.29670480409293,13.124686209339478],[80.29675837168185,13.125038459832677],[80.29705707413805,13.12498496258076],[80.29709720715158,13.12497604378741],[80.29723104041052,13.125457610442812],[80.29756094614045,13.126625832076451],[80.29196036655306,13.126960328277628],[80.2901232146314,13.12712971228623],[80.27487310010916,13.128650266079667],[80.2672792488186,13.127727246291316],[80.26257484115395,13.12514993331405],[80.24967918766224,13.126362810431866],[80.24592014195383,13.127589023414824],[80.24575066448753,13.133800597064822],[80.24002073173664,13.133519604447594],[80.23657387344575,13.131651315457095],[80.23333654118632,13.128110793632858],[80.22918065231696,13.127334871002738],[80.23000114140741,13.113302042661228],[80.21137991126574,13.11233892145403],[80.21129522325478,13.115442451275802],[80.19679871484402,13.113930803511595],[80.18965965875537,13.111901886166972],[80.18953033825194,13.10436159276367],[80.18403671767892,13.095010881062718],[80.1800770663531,13.090368936866655],[80.18138803046139,13.088478243684085],[80.18118291958955,13.086128313471766],[80.18277032355364,13.083831881608393],[80.18121408216967,13.076349512167356],[80.18338572839613,13.074418709621087],[80.18033565065672,13.068929560518006],[80.17311636740685,13.060698071495194],[80.17473500103648,13.054557875155794],[80.1741330728405,13.049831239328524],[80.17275966612743,13.047748844449735],[80.1717919925208,13.043320923401469],[80.16964721614174,13.033582271289422]]]}"
